c_hlevel;c_fullname;c_name;c_synonym_cd;c_visualattributes;c_totalnum;c_basecode;c_metadataxml;c_facttablecolumn;c_tablename;c_columnname;c_columndatatype;c_operator;c_dimcode;c_comment;c_tooltip;m_applied_path;update_date;download_date;import_date;sourcesystem_cd;valuetype_cd;m_exclusion_cd;c_path;c_symbol
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505067908\;NDC:60505067908;N;LI ;NULL;NDC:60505067908;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505067908\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505067908;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505067908:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505067909\;NDC:60505067909;N;LI ;NULL;NDC:60505067909;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505067909\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505067909;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505067909:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075100\;NDC:60505075100;N;LI ;NULL;NDC:60505075100;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075100\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505075100;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505075100:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075101\;NDC:60505075101;N;LI ;NULL;NDC:60505075101;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075101\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505075101;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505075101:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075104\;NDC:60505075104;N;LI ;NULL;NDC:60505075104;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075104\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505075104;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505075104:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075200\;NDC:60505075200;N;LI ;NULL;NDC:60505075200;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075200\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505075200;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505075200:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075204\;NDC:60505075204;N;LI ;NULL;NDC:60505075204;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075204\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505075204;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505075204:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075300\;NDC:60505075300;N;LI ;NULL;NDC:60505075300;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075300\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505075300;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505075300:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075304\;NDC:60505075304;N;LI ;NULL;NDC:60505075304;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505075304\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505075304;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505075304:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505608701\;NDC:60505608701;N;LI ;NULL;NDC:60505608701;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505608701\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505608701;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505608701:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505608801\;NDC:60505608801;N;LI ;NULL;NDC:60505608801;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505608801\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505608801;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505608801:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505610204\;NDC:60505610204;N;LI ;NULL;NDC:60505610204;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505610204\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505610204;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505610204:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505615201\;NDC:60505615201;N;LI ;NULL;NDC:60505615201;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505615201\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505615201;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505615201:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505615204\;NDC:60505615204;N;LI ;NULL;NDC:60505615204;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\60505615204\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:60505615204;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505615204:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\61786027001\;NDC:61786027001;N;LI ;NULL;NDC:61786027001;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\61786027001\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:61786027001;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:61786027001:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\61786037901\;NDC:61786037901;N;LI ;NULL;NDC:61786037901;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\61786037901\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:61786037901;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:61786037901:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778001803\;NDC:62778001803;N;LI ;NULL;NDC:62778001803;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778001803\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:62778001803;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:62778001803:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778001903\;NDC:62778001903;N;LI ;NULL;NDC:62778001903;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778001903\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:62778001903;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:62778001903:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778002002\;NDC:62778002002;N;LI ;NULL;NDC:62778002002;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778002002\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:62778002002;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:62778002002:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778002103\;NDC:62778002103;N;LI ;NULL;NDC:62778002103;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778002103\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:62778002103;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:62778002103:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778002202\;NDC:62778002202;N;LI ;NULL;NDC:62778002202;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\62778002202\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:62778002202;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:62778002202:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63187043501\;NDC:63187043501;N;LI ;NULL;NDC:63187043501;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63187043501\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:63187043501;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:63187043501:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63323034510\;NDC:63323034510;N;LI ;NULL;NDC:63323034510;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63323034510\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:63323034510;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:63323034510:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63323034610\;NDC:63323034610;N;LI ;NULL;NDC:63323034610;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63323034610\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:63323034610;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:63323034610:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63323034720\;NDC:63323034720;N;LI ;NULL;NDC:63323034720;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\63323034720\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:63323034720;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:63323034720:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\645956\;Retired RxCUI:645956;N;LI ;NULL;RXNORM:645956;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\645956\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\Ceftriaxone\Ceftriaxone Injection\Ceftriaxone 500 MG Injection\Retired RxCUI:645956;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:645956:retired:scd/sbd;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070201\;NDC:64679070201;N;LI ;NULL;NDC:64679070201;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070201\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:64679070201;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:64679070201:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070202\;NDC:64679070202;N;LI ;NULL;NDC:64679070202;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070202\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:64679070202;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:64679070202:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070301\;NDC:64679070301;N;LI ;NULL;NDC:64679070301;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070301\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:64679070301;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:64679070301:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070302\;NDC:64679070302;N;LI ;NULL;NDC:64679070302;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679070302\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:64679070302;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:64679070302:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679098301\;NDC:64679098301;N;LI ;NULL;NDC:64679098301;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679098301\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:64679098301;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:64679098301:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679098302\;NDC:64679098302;N;LI ;NULL;NDC:64679098302;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\64679098302\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:64679098302;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:64679098302:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\65862013605\;NDC:65862013605;N;LI ;NULL;NDC:65862013605;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\65862013605\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:65862013605;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:65862013605:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\65862013701\;NDC:65862013701;N;LI ;NULL;NDC:65862013701;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\2193\1664992\1665005\65862013701\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 3rd generation\CeftriaxoneCeftriaxone InjectionCeftriaxone 500 MG Injection\Ceftriaxone 500 MG Injection\NDC:65862013701;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:65862013701:ndc:ndc;MEDS;NULL;NULL;NULL
